# Kaiser - Yakutat Inner Terminal Moraine - PCSI - ITRDB AK139
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16479
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16479.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak139-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak139-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak139.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak139.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Kaiser - Yakutat Inner Terminal Moraine - PCSI - ITRDB AK139
#--------------------
# Investigators
#   Investigators: Kaiser, F.K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Yakutat Inner Terminal Moraine
#   Location: Alaska
#   Northernmost_Latitude: 59.5333
#   Southernmost_Latitude: 59.5333
#   Easternmost_Longitude: -139.5619
#   Westernmost_Longitude: -139.5619
#   Elevation_m: 40
#--------------------
# Data_Collection
#   Collection_Name: AK139
#   First_Year: 1784
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea sitchensis (Bong.) Carrière
#   Common_Name: Sitka spruce
#   Tree_Species_Code: PCSI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ITMO0010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ITMO0120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ITMO0120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ITMO0010_raw	ITMO0020_raw	ITMO0030_raw	ITMO0040_raw	ITMO0050_raw	ITMO0060_raw	ITMO0070_raw	ITMO0080_raw	ITMO0090_raw	ITMO0100_raw	ITMO0110_raw	ITMO0120_raw
1950	1.14	0.34	0.42	0.37	0.83	0.46	0.23	0.42	0.65	0.51	0.41	0.55
1951	0.7	0.34	0.43	0.32	0.71	0.52	0.22	0.57	0.6	0.52	0.46	0.46
1952	0.71	0.32	0.45	0.28	0.73	0.51	0.24	0.45	0.58	0.45	0.46	0.5
1953	0.84	0.41	0.5	0.32	0.86	0.67	0.29	0.7	0.55	0.47	0.58	0.53
1954	0.71	0.37	0.46	0.23	0.67	0.56	0.22	0.53	0.51	0.35	0.32	0.5
1955	0.66	0.33	0.41	0.26	0.76	0.4	0.23	0.44	0.51	0.21	0.2	0.34
1956	0.69	0.29	0.43	0.17	0.92	0.34	0.13	0.49	0.56	0.38	0.38	0.22
1957	0.77	0.32	0.47	0.27	0.93	0.47	0.23	0.55	0.59	0.36	0.34	0.29
1958	0.44	0.26	0.3	0.24	0.77	0.42	0.25	0.52	0.54	0.36	0.37	0.33
1959	0.64	0.45	0.41	0.33	0.85	0.59	0.33	0.55	0.56	0.42	0.59	0.49
1960	0.61	0.43	0.39	0.33	0.93	0.67	0.35	0.6	0.73	0.42	0.72	0.49
1961	0.66	0.36	0.4	0.37	0.8	0.61	0.3	0.61	0.82	0.35	0.54	0.41
1962	0.55	0.34	0.38	0.23	0.68	0.52	0.21	0.46	0.59	0.3	0.35	0.32
1963	0.36	0.32	0.42	0.31	0.73	0.52	0.34	0.46	0.54	0.38	0.42	0.32
1964	0.35	0.29	0.33	0.26	0.76	0.49	0.27	0.47	0.55	0.29	0.45	0.36
1965	0.44	0.3	0.35	0.27	0.8	0.42	0.21	0.42	0.56	0.27	0.48	0.32
1966	0.37	0.41	0.34	0.26	0.87	0.46	0.21	0.42	0.52	0.27	0.42	0.33
1967	0.46	0.32	0.34	0.29	0.87	0.43	0.21	0.41	0.57	0.25	0.4	0.34
1968	0.55	0.32	0.27	0.24	0.84	0.45	0.23	0.34	0.59	0.23	0.38	0.39
1969	0.48	0.19	0.27	0.24	0.83	0.43	0.12	0.34	0.5	0.15	0.27	0.27
1970	0.39	0.21	0.34	0.21	0.66	0.47	0.19	0.28	0.51	0.18	0.3	0.31
1971	0.46	0.31	0.4	0.22	0.79	0.5	0.15	0.33	0.5	0.2	0.31	0.31
1972	0.48	0.17	0.3	0.2	0.73	0.46	0.19	0.29	0.56	0.19	0.29	0.28
1973	0.43	0.22	0.36	0.2	0.74	0.48	0.17	0.37	0.56	0.18	0.27	0.23
1974	0.51	0.25	0.39	0.23	0.74	0.47	0.18	0.38	0.55	0.24	0.31	0.34
1975	0.39	0.19	0.36	0.23	0.67	0.57	0.24	0.38	0.5	0.17	0.22	0.34
1976	0.47	0.29	0.39	0.18	0.75	0.57	0.17	0.38	0.51	0.2	0.3	0.35
1977	0.42	0.27	0.35	0.26	0.75	0.62	0.24	0.35	0.61	0.17	0.33	0.34
1978	0.25	0.2	0.27	0.14	0.46	0.42	0.11	0.28	0.46	0.11	0.2	0.25
1979	0.29	0.16	0.24	0.19	0.66	0.47	0.16	0.23	0.43	0.12	0.29	0.24
1980	0.29	0.5	0.26	0.17	0.74	0.5	0.2	0.34	0.53	0.25	0.26	0.26
1981	0.32	0.34	0.27	0.2	0.84	0.59	0.22	0.39	0.51	0.21	0.3	0.34
1982	0.27	0.43	0.24	0.15	0.78	0.54	0.2	0.3	0.41	0.14	0.14	0.27
1983	0.25	0.26	0.26	0.16	0.74	0.57	0.18	0.39	0.47	0.11	0.25	0.28
1984	0.25	0.24	0.24	0.17	0.68	0.67	0.17	0.33	0.47	0.26	0.25	0.31
1985	0.23	0.3	0.2	0.13	0.56	0.59	0.2	0.27	0.51	0.23	0.23	0.33
1986	0.3	0.35	0.28	0.17	0.67	0.6	0.2	0.38	0.54	0.27	0.28	0.3
1987	0.17	0.11	0.18	0.14	0.47	0.42	0.17	0.27	0.44	0.12	0.19	0.19
1988	0.22	0.18	0.23	0.14	0.45	0.56	0.18	0.32	0.43	0.14	0.2	0.21
1989	0.15	0.25	0.25	0.09	0.37	0.44	0.17	0.37	0.38	0.16	0.2	0.26
1990	0.17	0.21	0.24	0.13	0.48	0.46	0.21	0.34	0.43	0.13	0.17	0.26
1991	0.26	0.3	0.28	0.17	0.59	0.51	0.19	0.33	0.44	0.16	0.2	0.25
1992	0.33	0.35	0.26	0.16	0.59	0.55	0.24	0.37	0.43	0.22	0.34	0.28
1993	0.39	0.33	0.31	0.18	0.66	0.57	0.24	0.41	0.46	0.23	0.31	0.29
1994	0.23	0.17	0.21	0.09	0.44	0.41	0.21	0.33	0.39	0.13	0.16	0.44
1995	0.33	0.21	0.23	0.13	0.53	0.45	0.18	0.35	0.37	0.18	0.25	0.29
1996	0.18	NA	0.1	0.11	0.26	0.27	0.16	0.19	0.26	0.24	0.22	0.25
