# Meko - Crystal Cave - QUMA - ITRDB SD006
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3938
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3938.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd006-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; sd006-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd006.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/sd006.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Meko - Crystal Cave - QUMA - ITRDB SD006
#--------------------
# Investigators
#   Investigators: Meko, D.M.(https://orcid.org/0000-0002-5171-2724); Sieg, C.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Crystal Cave SD
#   Location: South Dakota
#   Northernmost_Latitude: 43.95
#   Southernmost_Latitude: 43.95
#   Easternmost_Longitude: -103.3
#   Westernmost_Longitude: -103.3
#   Elevation_m: 1230
#--------------------
# Data_Collection
#   Collection_Name: SD006
#   First_Year: 1833
#   Last_Year: 1990
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CRY01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY10E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY10E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY11C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY11C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRY12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRY12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CRY01A_raw	CRY01B_raw	CRY03A_raw	CRY03B_raw	CRY05A_raw	CRY05B_raw	CRY07A_raw	CRY07B_raw	CRY09A_raw	CRY09B_raw	CRY10A_raw	CRY10B_raw	CRY10E_raw	CRY11A_raw	CRY11B_raw	CRY11C_raw	CRY12A_raw	CRY12B_raw
1945	0.78	0.53	0.42	1.01	0.65	0.92	2.07	1.39	1.38	2.26	0.33	NA	NA	2.06	1.93	2.61	2	1.93
1946	0.51	0.49	0.59	1.11	0.56	1.02	1.82	1.24	1.35	1.96	0.4	NA	NA	2.12	2.14	2.5	1.85	1.96
1947	0.68	0.48	0.49	0.69	0.66	1	1.49	0.93	1.29	1.63	0.63	NA	NA	1.93	1.99	2.34	1.6	1.67
1948	0.5	0.36	0.62	0.6	0.39	0.67	1.22	0.97	1.23	1.66	0.46	NA	NA	2.03	1.93	2.05	1.44	1.54
1949	0.71	0.46	0.36	0.58	0.35	0.75	1.24	0.74	1.24	1.78	0.64	NA	NA	1.63	1.63	1.85	1.79	2.18
1950	0.6	0.49	0.4	0.54	0.4	0.69	0.87	0.77	1.16	1.48	0.55	0.5	0.35	1.44	1.35	1.78	1.82	1.97
1951	0.37	0.38	0.33	0.36	0.53	0.91	1.36	0.83	0.84	1.1	0.55	0.35	0.52	1.32	1.57	1.43	1.67	2.08
1952	0.48	0.33	0.32	0.38	0.33	0.73	1.03	0.81	0.94	1.18	0.66	0.47	0.43	1.18	1.38	1.43	1.33	1.51
1953	0.59	0.49	0.37	0.5	0.4	0.83	1.35	0.95	1.27	1.62	1.05	0.39	0.7	1.55	1.69	2.17	2.02	2.7
1954	0.34	0.41	0.27	0.39	0.29	0.56	0.53	0.58	1.03	1.12	0.88	0.62	0.64	1.13	1.12	1.11	1.76	1.82
1955	0.38	0.32	0.34	0.25	0.31	0.55	0.43	0.48	1.09	1.21	1.04	0.69	0.74	1.4	1.43	1.54	1.16	1.22
1956	0.56	0.4	0.29	0.34	0.45	0.66	0.83	0.64	1.56	2.16	1.31	1.26	1.25	1.65	1.77	2	1.95	1.75
1957	0.58	0.84	0.35	0.57	0.59	1.04	1.48	1.15	1.63	2.23	1.12	1.22	1.12	1.93	1.95	2.46	2.19	2.3
1958	0.39	0.44	0.39	0.46	0.35	0.81	0.84	0.77	1.21	1.36	1.14	0.81	0.88	1.65	1.66	1.69	1.49	1.52
1959	0.49	0.56	0.28	0.46	0.32	0.74	0.83	0.87	1.46	2.11	0.93	0.87	0.94	1.62	1.46	1.63	1.58	1.86
1960	0.37	0.52	0.44	0.46	0.33	0.68	0.56	0.53	1.65	2.08	1.24	1.16	1.11	1.52	1.48	1.83	1.65	1.94
1961	0.38	0.43	0.26	0.09	0.31	0.47	0.31	0.38	1.16	1.32	0.83	0.84	0.74	0.93	0.94	1.04	1.09	1.27
1962	0.41	0.54	0.26	0.4	0.39	0.44	0.35	0.41	0.98	1.05	0.49	0.49	0.57	1.25	1.2	1.18	0.98	0.97
1963	0.5	0.52	0.32	0.54	0.17	0.52	0.39	0.43	1.22	1.47	0.7	0.8	0.77	1.41	1.25	1.23	0.99	1.12
1964	0.47	0.5	0.39	0.51	0.35	0.49	0.46	0.59	1.32	1.72	1.05	1.24	1.37	1.64	1.65	1.5	1.14	1.27
1965	0.53	0.53	NA	0.45	0.58	0.63	0.74	0.73	1.54	1.83	1.24	1.61	1.54	1.59	1.51	1.59	1.78	1.64
1966	0.46	0.56	NA	0.35	0.34	0.4	0.36	0.41	0.97	1.21	0.98	1.17	1.3	1.12	1.05	0.93	1.5	1.28
1967	0.32	0.42	NA	0.38	0.28	0.41	0.32	0.45	0.82	0.97	0.69	1.01	0.96	0.93	0.88	0.75	1.1	0.87
1968	0.76	0.8	NA	0.3	0.34	0.41	0.74	0.63	1.08	1.17	1.17	1.56	1.53	1.3	1.16	1.2	1.2	1.17
1969	0.41	0.34	NA	0.24	0.28	0.37	0.35	0.5	0.89	0.85	1.11	1.51	1.56	1.19	1.07	1.04	0.7	0.75
1970	0.56	0.73	NA	0.39	0.35	0.37	0.57	0.55	1.16	1.3	1.3	1.85	1.91	1.58	1.71	1.54	1.27	1.77
1971	0.39	0.57	NA	0.32	0.33	0.38	0.58	0.59	1.16	1	1.41	1.83	1.8	1.14	1.03	0.97	0.97	1.16
1972	0.53	0.54	NA	0.33	0.37	0.4	0.7	0.8	0.89	0.87	1.34	1.52	1.57	1.35	1.34	1.53	0.8	1.35
1973	0.48	0.57	NA	0.34	0.42	0.32	0.67	0.65	1.01	0.94	1.35	1.43	1.4	1.18	1.09	1	1.24	1.27
1974	0.35	0.43	NA	0.31	0.32	0.33	0.32	0.38	1.1	1.25	1.29	1.9	1.97	1.11	1	0.78	1.68	1.35
1975	0.5	0.4	NA	0.19	0.34	0.39	0.65	0.54	1.38	1.75	1.64	1.89	1.97	1.45	1.5	1.37	1.63	1.72
1976	0.52	0.58	NA	0.37	0.48	0.47	0.69	0.73	1.41	2.02	1.12	1.48	1.5	1.83	1.59	1.59	1.46	1.61
1977	0.52	0.49	NA	0.27	0.33	0.35	0.5	0.62	1.14	1.19	1.45	2.02	2.02	1.81	1.74	1.37	1.24	1.52
1978	0.77	0.72	NA	0.32	0.5	0.5	0.97	0.85	1.36	1.69	1.79	2.08	2.17	1.52	1.66	1.51	1.43	1.42
1979	0.66	0.62	NA	0.27	0.37	0.46	0.6	0.58	1.21	1.54	1.65	1.96	2.02	1.42	1.36	1.37	1.53	1.4
1980	0.61	0.55	NA	0.24	0.38	0.35	0.41	0.58	0.88	1.12	1.08	1.21	1.14	1	0.76	0.83	1.06	1.18
1981	0.56	0.47	NA	0.24	0.42	0.44	0.97	0.62	1.16	1.17	1.36	1.5	1.42	1.23	1.23	1.03	1.34	1.39
1982	0.62	0.65	NA	0.21	0.37	0.58	0.83	0.91	1.14	1.13	1.76	1.72	1.56	1.47	1.55	1.11	1.38	1.28
1983	0.83	0.77	NA	0.28	0.6	0.63	1.05	0.8	1.28	1.43	1.84	1.72	1.65	1.55	1.5	1.41	1.88	1.74
1984	0.82	0.56	NA	0.3	0.36	0.58	0.56	0.79	1.21	1.37	1.29	1.74	1.73	1.39	1.47	1.07	1.09	1.19
1985	0.43	0.55	NA	0.24	0.31	0.27	0.39	0.38	0.76	0.83	0.89	1.07	0.99	0.72	0.79	0.84	0.88	0.88
1986	0.86	0.81	NA	0.19	0.28	0.5	0.53	0.79	1.15	1.26	1.2	1.27	1.4	1.36	1.44	1	1.16	1.14
1987	0.68	0.73	NA	0.27	0.51	0.68	0.46	0.62	0.99	1.22	1.65	1.85	1.86	1.09	1.28	1.27	1.06	1.08
1988	0.5	0.6	NA	0.22	0.38	0.4	0.31	0.38	0.81	0.82	0.96	0.87	1.1	1.02	0.9	0.73	0.74	0.91
1989	0.58	0.55	NA	0.29	0.32	0.36	0.54	0.47	0.67	0.78	1.42	1.83	1.69	1.07	1.06	1	0.68	0.6
1990	0.52	0.53	NA	0.25	0.29	0.34	0.4	0.51	0.83	1.02	1.74	2	2	1.42	1.33	1.12	0.78	0.95
