# Barclay - Nellie Juan - TSME - ITRDB AK120
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13713
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13713.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak120-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak120-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak120.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak120.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-07-18
#--------------------
# File_Last_Modified_Date
#   Date: 2012-07-18
#--------------------
# Title
#   Study_Name: Barclay - Nellie Juan - TSME - ITRDB AK120
#--------------------
# Investigators
#   Investigators: Barclay, D.; Milligan, J.M.; Wiles, G.(https://orcid.org/0000-0001-7977-5383)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Annals of Glaciology
#   Published_Title: An 850 year record of climate and fluctuations of the iceberg-calving  Nellie Juan Glacier, south central Alaska, U.S.A.
#   Published_Date_or_Year: 2003
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI:
#   Full_Citation: Barclay, David J., Wiles, Gregory C. and Calkin, Parker E. 2003.   
An 850 year record of climate and fluctuations of the iceberg-calving  
Nellie Juan Glacier, south central Alaska, U.S.A. 
1565	NA	NA	0.323	0.58	0.754	NA	NA	NA	0.313	0.636	0.492	0.73	0.148	0.127	0.473	0.208	0.282	0.282	0.578	0.269	0.414	0.794	0.422	0.206	0.438	NA	NA	0.282	0.416	0.199	0.044	0.037	NA	NA	NA	NA	0.131	0.131	0.446	0.615	0.138	0.179	0.785	0.738	0.121	0.204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.172	0.147	NA	NA	NA	NA
1566	NA	NA	0.177	0.33	0.548	NA	NA	NA	0.393	0.618	0.472	0.581	0.18	0.169	0.416	0.223	0.249	0.236	0.47	0.21	0.51	0.889	0.376	0.279	0.454	NA	NA	0.311	0.374	0.253	0.16	0.102	NA	NA	NA	NA	0.151	0.107	0.298	0.309	0.131	0.123	0.46	0.472	0.14	0.265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.138	0.136	NA	NA	NA	NA
1567	NA	NA	0.202	0.22	0.475	NA	NA	NA	0.289	0.387	0.339	0.397	0.119	0.085	0.338	0.202	NA	0.16	0.306	0.204	0.362	0.585	NA	0.197	NA	NA	NA	0.139	0.383	0.212	0.06	0.027	NA	NA	NA	NA	0.112	0.112	0.231	0.261	0.045	0.058	0.444	0.472	0.13	0.246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.288	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.181	0.09	NA	NA	NA	NA
1568	NA	NA	0.134	0.161	0.293	NA	NA	NA	0.133	0.218	0.204	0.307	0.064	0.039	0.194	0.143	NA	0.102	0.176	0.077	0.248	0.349	NA	0.163	NA	NA	NA	0.119	0.213	0.143	NA	0.01	NA	NA	NA	NA	0.072	0.056	0.15	0.245	0.058	0.063	0.322	0.333	0.126	0.325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.273	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.242	0.108	NA	NA	NA	NA
1569	NA	NA	0.079	0.102	0.319	NA	NA	NA	0.129	0.177	0.224	0.352	0.118	0.064	0.26	0.147	NA	0.125	0.239	0.213	0.367	0.333	NA	0.162	NA	NA	NA	0.199	0.279	0.223	NA	0.079	NA	NA	NA	NA	0.071	0.08	0.23	0.277	0.072	0.078	0.371	0.352	0.101	0.217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.323	0.387	NA	NA	NA	NA	NA	NA	NA	NA	0.225	0.115	NA	NA	NA	NA
1570	NA	NA	0.14	0.114	0.322	NA	NA	NA	0.248	0.175	0.233	0.288	0.152	0.111	0.213	0.157	NA	0.121	0.234	0.164	0.373	0.18	NA	0.163	NA	NA	NA	0.184	0.262	0.19	NA	0.032	NA	NA	NA	NA	0.126	0.109	0.25	0.409	0.125	0.119	0.376	0.335	0.161	0.278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.322	0.458	NA	NA	NA	NA	NA	NA	NA	NA	0.242	0.145	NA	NA	NA	NA
1571	NA	NA	0.188	0.152	0.503	NA	NA	NA	0.427	0.268	0.264	0.305	0.176	0.129	0.235	0.168	NA	0.106	0.276	0.141	0.428	0.265	NA	0.141	NA	NA	NA	0.128	0.224	0.179	NA	NA	NA	NA	NA	NA	0.078	0.089	0.215	0.361	0.107	0.107	0.421	0.406	0.119	0.204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.236	0.316	NA	NA	NA	NA	NA	NA	NA	NA	0.205	0.186	NA	NA	NA	NA
1572	NA	NA	0.195	0.254	0.296	NA	NA	NA	0.46	0.332	0.251	0.325	0.222	0.209	0.258	0.186	NA	0.145	0.326	0.172	0.354	0.253	NA	0.162	NA	NA	NA	0.152	0.307	0.305	NA	NA	NA	NA	NA	NA	0.123	0.098	0.305	0.399	0.167	0.188	0.386	0.368	0.071	0.161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.255	0.315	NA	NA	NA	NA	NA	NA	NA	NA	0.142	0.155	NA	NA	NA	NA
1573	NA	NA	0.22	0.319	0.548	NA	NA	NA	0.434	0.509	0.332	0.519	0.201	0.174	0.496	0.317	NA	0.188	0.378	0.277	0.309	0.514	NA	0.182	NA	NA	NA	0.12	0.301	0.323	NA	NA	NA	NA	NA	NA	0.092	0.078	0.334	0.471	0.245	0.242	0.324	0.339	0.12	0.217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.267	0.234	NA	NA	NA	NA	NA	NA	NA	NA	0.195	0.164	NA	NA	NA	NA
1574	NA	NA	0.185	0.216	0.256	NA	NA	NA	0.339	0.313	0.398	0.556	0.229	0.224	0.52	0.376	NA	0.29	0.438	0.317	0.32	0.276	NA	0.203	NA	NA	NA	0.167	0.414	0.383	NA	NA	NA	NA	NA	NA	0.103	0.093	0.412	0.458	0.186	0.185	0.426	0.41	0.154	0.159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.199	0.246	NA	NA	NA	NA	NA	NA	NA	NA	0.197	0.166	NA	NA	NA	NA
1575	NA	NA	0.222	0.276	0.645	NA	NA	NA	0.421	0.492	0.353	0.426	0.231	0.252	0.527	0.3	NA	0.283	0.507	0.295	0.296	0.38	NA	0.261	NA	NA	NA	0.201	0.41	0.339	NA	NA	NA	NA	NA	NA	0.136	0.126	0.401	0.414	0.221	0.203	0.425	0.41	0.201	0.188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.278	0.299	NA	NA	NA	NA	NA	NA	NA	NA	0.224	0.209	NA	NA	NA	NA
1576	NA	NA	0.131	0.173	0.673	NA	NA	NA	0.268	0.384	0.294	0.434	0.215	0.198	0.483	0.335	NA	0.214	0.498	0.269	0.319	0.522	NA	0.322	NA	NA	NA	0.234	0.363	0.276	NA	NA	NA	NA	NA	NA	0.081	0.092	0.326	0.402	0.116	0.133	0.335	0.335	0.197	0.171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.259	0.275	NA	NA	NA	NA	NA	NA	NA	NA	0.295	0.166	NA	NA	NA	NA
1577	NA	NA	0.096	0.107	0.625	NA	NA	NA	0.232	0.283	0.227	0.297	0.223	0.185	0.311	0.19	NA	0.217	0.367	0.217	0.38	0.33	NA	0.199	NA	NA	NA	0.207	0.284	0.184	NA	NA	NA	NA	NA	NA	0.062	0.038	0.413	0.586	0.109	0.103	0.356	0.376	0.092	0.133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.187	0.321	NA	NA	NA	NA	NA	NA	NA	NA	0.178	0.108	NA	NA	NA	NA
1578	NA	NA	0.221	0.159	0.456	NA	NA	NA	0.295	0.28	0.296	0.396	0.192	0.144	0.354	0.266	NA	0.214	0.315	0.191	0.432	0.647	NA	0.233	NA	NA	NA	0.205	0.268	0.195	NA	NA	NA	NA	NA	NA	0.135	0.108	0.535	0.885	0.166	0.154	0.337	0.365	0.184	0.189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.381	0.366	NA	NA	NA	NA	NA	NA	NA	NA	0.215	0.233	NA	NA	NA	NA
1579	NA	NA	0.197	0.12	0.668	NA	NA	NA	0.246	0.264	0.312	0.396	0.188	0.121	0.305	0.362	NA	0.216	0.315	0.18	0.339	0.453	NA	0.177	NA	NA	NA	0.187	0.277	0.175	NA	NA	NA	NA	NA	NA	0.122	0.092	0.782	1.014	0.138	0.149	0.408	0.434	0.161	0.188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.346	0.33	NA	NA	NA	NA	NA	NA	NA	NA	0.211	0.201	NA	NA	NA	NA
1580	NA	NA	0.223	0.196	0.665	NA	NA	NA	0.188	0.175	NA	0.413	0.139	0.083	0.271	0.292	NA	0.161	0.279	0.186	0.259	0.326	NA	0.059	NA	NA	NA	0.13	0.128	0.192	NA	NA	NA	NA	NA	NA	0.118	0.074	0.585	0.661	0.095	0.121	0.365	0.362	0.185	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.231	0.282	NA	NA	NA	NA	NA	NA	NA	NA	0.189	0.206	NA	NA	NA	NA
1581	NA	NA	0.199	0.208	NA	NA	NA	NA	0.212	0.203	NA	0.445	0.218	0.131	0.279	0.29	NA	0.156	0.363	0.207	0.309	0.332	NA	0.154	NA	NA	NA	0.136	0.26	0.205	NA	NA	NA	NA	NA	NA	0.125	0.122	0.681	0.578	0.137	0.131	0.462	0.443	0.223	0.143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.217	0.343	NA	NA	NA	NA	NA	NA	NA	NA	0.171	0.205	NA	NA	NA	NA
1582	NA	NA	0.354	0.404	NA	NA	NA	NA	0.306	0.513	NA	0.659	0.309	0.268	0.485	0.38	NA	0.264	0.52	0.304	0.253	0.421	NA	0.179	NA	NA	NA	0.234	0.446	0.328	NA	NA	NA	NA	NA	NA	0.152	0.132	0.759	0.575	0.213	0.223	0.655	0.69	0.178	0.166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.277	0.495	NA	NA	NA	NA	NA	NA	NA	NA	0.154	0.195	NA	NA	NA	NA
1583	NA	NA	0.297	0.282	NA	NA	NA	NA	0.383	0.485	NA	0.603	0.235	0.255	0.587	0.44	NA	0.334	0.576	0.369	0.365	0.384	NA	0.279	NA	NA	NA	0.299	0.544	0.425	NA	NA	NA	NA	NA	NA	0.097	0.111	0.695	0.734	0.166	0.189	0.767	0.748	0.154	0.178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.246	0.506	NA	NA	NA	NA	NA	NA	NA	NA	0.131	0.203	NA	NA	NA	NA
1584	NA	NA	0.319	0.291	NA	NA	NA	NA	0.343	0.421	NA	0.579	0.185	0.243	0.518	0.384	NA	0.27	0.473	0.347	0.301	0.363	NA	0.277	NA	NA	NA	0.332	0.375	0.385	NA	NA	NA	NA	NA	NA	0.118	0.178	0.587	0.45	0.138	0.199	0.591	0.628	0.206	0.159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.274	0.529	NA	NA	NA	NA	NA	NA	NA	NA	0.169	0.232	NA	NA	NA	NA
1585	NA	NA	0.157	0.152	NA	NA	NA	NA	0.08	0.177	NA	0.306	0.104	0.142	0.328	0.238	NA	0.18	0.363	0.22	0.135	0.162	NA	0.167	NA	NA	NA	0.197	0.214	NA	NA	NA	NA	NA	NA	NA	0.063	0.086	0.429	0.311	0.04	0.116	0.464	0.495	0.062	0.093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.123	0.351	NA	NA	NA	NA	NA	NA	NA	NA	0.064	0.075	NA	NA	NA	NA
1586	NA	NA	0.218	0.226	NA	NA	NA	NA	0.176	0.24	NA	0.502	0.122	0.14	0.478	0.319	NA	0.181	0.289	0.179	0.187	0.23	NA	0.232	NA	NA	NA	0.246	0.248	NA	NA	NA	NA	NA	NA	NA	0.132	0.169	0.458	0.322	0.074	0.12	0.432	0.449	0.131	0.138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.299	0.336	NA	NA	NA	NA	NA	NA	NA	NA	0.115	0.194	NA	NA	NA	NA
1587	NA	NA	0.108	0.097	NA	NA	NA	NA	0.111	0.229	NA	0.475	0.135	0.083	0.45	0.302	NA	NA	0.288	0.145	0.23	0.347	NA	0.207	NA	NA	NA	0.153	0.211	NA	NA	NA	NA	NA	NA	NA	0.098	0.075	0.397	0.358	0.07	0.093	0.343	0.367	0.084	0.112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.183	0.227	NA	NA	NA	NA	NA	NA	NA	NA	0.092	0.17	NA	NA	NA	NA
1588	NA	NA	0.083	0.069	NA	NA	NA	NA	0.142	0.205	NA	0.628	0.114	0.09	0.498	0.304	NA	NA	0.361	0.205	0.18	0.283	NA	0.214	NA	NA	NA	0.138	0.207	NA	NA	NA	NA	NA	NA	NA	0.095	0.066	0.483	0.474	0.092	0.114	0.337	0.358	0.079	0.074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.165	0.171	NA	NA	NA	NA	NA	NA	NA	NA	0.145	0.185	NA	NA	NA	NA
1589	NA	NA	0.158	0.114	NA	NA	NA	NA	0.173	0.205	NA	0.454	0.093	0.053	0.43	0.236	NA	NA	0.241	0.162	0.169	0.248	NA	0.227	NA	NA	NA	0.145	0.238	NA	NA	NA	NA	NA	NA	NA	0.069	NA	0.526	0.583	0.116	0.12	0.414	0.38	0.074	0.065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	0.184	NA	NA	NA	NA	NA	NA	NA	NA	0.125	0.138	NA	NA	NA	NA
1590	NA	NA	0.153	0.189	NA	NA	NA	NA	0.261	0.33	NA	0.734	0.188	0.111	0.535	0.338	NA	NA	0.399	0.279	0.18	0.184	NA	0.324	NA	NA	NA	0.143	0.466	NA	NA	NA	NA	NA	NA	NA	0.122	NA	0.826	1.175	0.235	0.214	0.436	0.449	0.154	0.155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.218	0.317	NA	NA	NA	NA	NA	NA	NA	NA	0.195	0.216	NA	NA	NA	NA
1591	NA	NA	NA	0.224	NA	NA	NA	NA	0.332	0.384	NA	0.857	0.235	0.176	NA	0.611	NA	NA	0.52	0.472	0.316	0.332	NA	0.435	NA	NA	NA	0.197	NA	NA	NA	NA	NA	NA	NA	NA	0.188	NA	1.111	1.101	0.243	0.24	0.567	0.645	0.229	0.242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.368	0.397	NA	NA	NA	NA	NA	NA	NA	NA	0.193	0.245	NA	NA	NA	NA
1592	NA	NA	NA	0.21	NA	NA	NA	NA	NA	0.326	NA	0.978	0.211	0.214	NA	0.722	NA	NA	0.455	0.44	0.232	0.229	NA	0.381	NA	NA	NA	0.196	NA	NA	NA	NA	NA	NA	NA	NA	0.218	NA	0.858	0.925	0.242	0.307	0.569	0.557	0.235	0.284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.416	0.366	NA	NA	NA	NA	NA	NA	NA	NA	0.193	0.309	NA	NA	NA	NA
1593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.759	0.159	0.155	NA	0.52	NA	NA	0.405	0.384	NA	0.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.125	NA	0.753	0.674	0.209	0.244	0.61	0.561	0.204	0.214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.395	0.378	NA	NA	NA	NA	NA	NA	NA	NA	0.125	0.235	NA	NA	NA	NA
1594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.933	0.173	0.17	NA	0.479	NA	NA	0.415	0.296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.187	NA	0.862	0.746	0.264	0.381	0.608	0.613	0.187	0.229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.319	0.48	NA	NA	NA	NA	NA	NA	NA	NA	0.131	0.25	NA	NA	NA	NA
1595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.656	NA	NA	NA	NA	NA	NA	0.296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.155	NA	0.564	0.483	0.235	0.291	0.402	0.391	0.144	0.191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.256	0.402	NA	NA	NA	NA	NA	NA	NA	NA	0.166	0.21	NA	NA	NA	NA
1596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.111	NA	0.537	0.447	0.133	0.166	0.385	0.375	0.125	0.128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.261	0.371	NA	NA	NA	NA	NA	NA	NA	NA	0.151	0.169	NA	0.388	NA	NA
1597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.131	NA	0.535	0.41	0.15	0.222	0.548	0.548	0.202	0.147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.326	0.706	NA	NA	NA	NA	NA	NA	NA	NA	0.181	0.199	NA	0.636	NA	NA
1598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.065	NA	0.447	0.375	0.038	0.076	0.438	0.436	0.142	0.118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.357	0.515	NA	NA	NA	NA	NA	NA	NA	NA	0.119	0.148	NA	0.234	0.444	NA
1599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.098	NA	0.444	0.385	0.047	0.042	0.348	0.359	0.262	0.118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.432	0.461	NA	NA	NA	NA	NA	NA	NA	NA	0.186	0.233	NA	0.321	0.802	NA
1600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09	NA	0.447	0.486	0.097	0.098	0.264	0.292	0.275	0.153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.239	0.428	NA	NA	NA	NA	NA	NA	NA	NA	0.134	0.177	NA	0.333	0.518	NA
1601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.055	NA	0.346	0.341	0.078	0.076	0.185	0.164	0.145	0.127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.203	NA	NA	NA	NA	NA	NA	NA	NA	0.12	0.097	NA	0.617	0.406	NA
1602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.086	NA	0.486	0.47	0.19	0.209	0.371	0.381	0.127	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.199	0.241	NA	NA	NA	NA	NA	NA	NA	NA	0.07	0.093	NA	0.177	0.098	NA
1603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.112	NA	0.208	0.144	0.12	0.138	0.257	0.273	0.19	0.195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.186	0.176	NA	NA	NA	NA	NA	NA	NA	NA	0.138	0.198	NA	0.531	0.144	NA
1604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.138	NA	0.249	0.213	0.118	0.114	0.335	0.335	0.196	0.204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.135	0.166	NA	NA	NA	NA	NA	NA	NA	NA	0.156	0.18	NA	0.453	0.391	NA
1605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.097	NA	0.236	0.252	0.104	0.112	0.285	0.311	0.182	0.154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.141	0.151	NA	NA	NA	0.356	NA	NA	NA	NA	0.156	0.201	NA	0.532	0.469	NA
1606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.079	NA	0.193	0.235	0.14	0.148	0.32	0.307	0.308	0.213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.192	0.214	NA	NA	NA	0.35	NA	NA	NA	NA	0.096	0.109	NA	0.407	0.226	NA
1607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.111	NA	0.324	0.308	0.183	0.21	0.457	0.462	0.456	0.357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.354	0.444	NA	NA	NA	0.588	NA	0.277	NA	NA	0.182	0.303	NA	0.592	0.411	NA
1608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.061	NA	0.343	0.472	0.233	0.236	0.464	0.46	0.43	0.326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.366	0.369	NA	NA	NA	0.644	NA	0.317	NA	NA	0.174	0.246	NA	0.983	0.461	NA
1609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.085	NA	0.332	0.468	0.204	0.168	0.421	0.455	0.48	0.312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.427	0.578	NA	NA	NA	0.897	NA	0.187	NA	NA	0.208	0.187	NA	0.876	0.431	NA
1610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.037	NA	0.492	0.522	0.191	0.222	0.525	0.544	0.49	0.312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.517	0.713	0.602	NA	NA	0.907	NA	0.148	NA	NA	0.113	0.177	NA	0.748	0.478	NA
1611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	NA	0.527	0.448	0.194	0.253	0.478	0.47	0.569	0.378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.581	0.678	0.601	NA	NA	0.787	NA	0.256	NA	NA	0.176	0.222	NA	0.742	0.427	NA
1612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.084	NA	0.503	0.393	0.109	0.206	0.541	0.548	0.45	0.402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.731	0.736	0.599	NA	NA	0.755	NA	0.264	NA	NA	0.203	0.298	NA	0.55	0.422	NA
1613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.059	NA	0.442	0.314	0.083	0.119	0.405	0.412	0.236	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.592	0.495	0.236	NA	NA	0.385	NA	0.093	NA	NA	0.135	0.167	NA	0.125	0.131	NA
1614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.163	NA	0.495	0.388	0.269	0.319	0.431	0.507	0.448	0.396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.607	0.452	0.369	NA	NA	0.515	NA	0.173	NA	NA	0.236	0.182	NA	0.239	0.352	NA
1615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.105	NA	0.383	0.287	0.119	0.208	0.27	0.325	0.341	0.324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.461	0.367	0.437	NA	NA	0.603	NA	0.176	NA	NA	0.194	0.132	NA	0.353	0.489	NA
1616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.147	NA	0.485	0.447	0.183	0.276	0.479	0.465	0.417	0.382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.563	0.431	0.412	NA	NA	0.732	NA	0.208	NA	NA	0.308	0.22	NA	0.304	0.527	NA
