# Büntgen - DolinaSuchejwody - PCAB - ITRDB POLA027
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/14002
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-14002.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/pola027x-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; pola027x-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/pola027x.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/pola027x.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Büntgen - DolinaSuchejwody - PCAB - ITRDB POLA027
#--------------------
# Investigators
#   Investigators: Büntgen, U.(https://orcid.org/0000-0002-3821-0818); Kaszka, R.; Esper, J.(https://orcid.org/0000-0003-3919-014X); Frank, D.C.(https://orcid.org/0000-0001-5463-5640); Verstege, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Tree Physiology
#   Published_Title: Growth/climate response of a multi-species tree-ring network in the Western Carpathian Tatra Mountains, Poland and Slovakia
#   Published_Date_or_Year: 2007
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1093/treephys/27.5.689
#   Full_Citation: Büntgen, U., D.C. Frank, R.J. Kaczka, A. Verstege, T. Zwijacz-Kozica, and J. Esper. 2007. Growth/climate response of a multi-species tree-ring network in the Western Carpathian Tatra Mountains, Poland and Slovakia. 
Tree Physiology 27: 689-702
1788	NA	NA	0.62	0.71	0.61	0.62	NA	NA	0.69	0.69	0.82	0.8	0.74	0.75	0.65	0.58	0.65	0.72	NA	NA	0.61	0.69	0.57	0.69	0.83	0.96	0.82	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.62	NA	NA	0.57
1789	0.71	NA	0.66	0.62	0.69	0.74	NA	NA	0.58	0.74	0.91	0.89	0.82	0.79	0.69	0.65	0.78	0.78	NA	NA	0.55	0.7	0.67	0.7	0.83	0.94	0.76	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.73	NA	NA	0.62
1790	0.87	NA	0.73	0.67	0.74	0.83	NA	NA	0.71	0.81	0.85	0.88	0.78	0.78	0.78	0.64	0.83	0.8	NA	NA	0.69	0.82	0.74	0.77	0.79	0.92	0.85	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	0.73	NA	NA	0.62
1791	0.9	NA	0.76	0.73	0.75	0.82	NA	NA	0.77	0.76	0.89	0.91	0.85	0.8	0.76	0.63	0.84	0.79	NA	NA	0.78	0.85	0.78	0.83	0.77	0.97	0.88	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	0.79	NA	NA	0.73
1792	0.85	NA	0.72	0.67	0.77	0.76	NA	NA	0.67	0.74	0.89	0.94	0.81	0.63	0.73	0.65	0.8	0.83	NA	NA	0.74	0.81	0.75	0.85	0.68	0.86	0.82	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.71	NA	NA	0.66
1793	0.88	NA	0.74	0.69	0.69	0.77	NA	NA	0.67	0.76	0.9	0.85	0.87	0.66	0.76	0.64	0.84	0.85	NA	NA	0.65	0.81	0.74	0.813	0.63	0.89	0.86	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.76	NA	NA	0.74
1794	0.88	NA	0.76	0.71	0.79	0.81	NA	NA	0.74	0.77	0.9	0.9	0.83	0.68	0.81	0.67	0.84	0.8	NA	NA	0.71	0.83	0.78	0.73	0.78	0.97	0.86	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	0.78	NA	NA	0.74
1795	0.92	NA	0.71	0.67	0.65	0.72	NA	NA	0.64	0.73	0.86	0.82	0.81	0.62	0.64	0.66	0.8	0.82	NA	NA	0.59	0.8	0.7	0.74	0.7	0.88	0.83	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	0.66	NA	NA	0.76
1796	0.76	NA	0.76	0.67	0.66	0.64	NA	NA	0.7	0.72	0.85	0.83	0.83	0.6	0.72	0.7	0.78	0.76	NA	NA	0.6	0.84	0.69	0.75	0.62	0.86	0.85	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.72	NA	NA	0.77
1797	0.97	NA	0.79	0.74	0.69	0.83	NA	NA	0.74	0.62	0.73	0.85	0.84	0.55	0.78	0.73	0.84	0.77	NA	NA	0.64	0.86	0.78	0.83	0.66	0.94	0.97	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.84	NA	NA	0.74
1798	0.87	NA	0.76	0.68	0.66	0.74	NA	NA	0.69	0.67	0.78	0.88	0.85	0.66	0.79	0.65	0.8	0.78	NA	NA	0.56	0.76	0.68	0.74	0.72	0.94	0.84	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	0.71	NA	NA	0.65
1799	0.85	NA	0.75	0.65	0.69	0.7	NA	NA	0.74	0.66	0.84	0.82	0.8	0.58	0.71	0.74	0.86	0.77	NA	NA	0.57	0.83	0.67	0.74	0.73	0.92	0.88	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	0.67	NA	NA	0.68
1800	0.87	NA	0.66	0.66	0.72	0.75	NA	NA	0.72	0.7	0.77	0.88	0.76	0.57	0.52	0.52	0.8	0.79	NA	NA	0.64	0.86	0.57	0.65	0.64	0.73	0.91	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	0.58	NA	NA	0.71
1801	0.74	NA	0.58	0.59	0.62	0.62	NA	NA	0.64	0.67	0.73	0.78	0.81	0.75	0.66	0.68	0.72	0.75	NA	NA	0.57	0.76	0.63	0.66	0.77	0.84	0.78	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.61	NA	NA	0.7
1802	0.78	NA	0.67	0.66	0.58	0.63	NA	NA	0.65	0.72	0.73	0.81	0.8	0.79	0.72	0.74	0.78	0.81	NA	NA	0.6	0.72	0.6	0.73	0.7	0.83	0.82	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.64	NA	NA	0.77
1803	0.75	NA	0.73	0.66	0.67	0.7	NA	NA	0.58	0.61	0.69	0.78	0.82	0.8	0.67	0.75	0.75	0.76	NA	NA	0.63	0.7	0.53	0.71	0.66	0.87	0.79	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.59	NA	0.65	0.82
1804	0.9	NA	0.73	0.71	0.72	0.78	NA	NA	0.75	0.75	0.86	0.85	0.88	0.9	0.73	0.7	0.76	0.81	NA	NA	0.61	0.73	0.65	0.78	0.74	0.93	0.85	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.65	NA	0.82	0.8
1805	0.78	NA	0.66	0.64	0.53	0.58	NA	NA	0.57	0.61	0.71	0.77	0.81	0.85	0.55	0.43	0.69	0.71	NA	NA	0.48	0.62	0.53	0.67	0.64	0.77	0.72	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.56	NA	0.7	0.81
1806	0.86	NA	0.68	0.7	0.69	0.67	NA	NA	0.75	0.71	0.76	0.76	0.85	0.83	0.65	0.634	0.75	0.74	NA	NA	0.65	0.8	0.6	0.7	0.72	0.9	0.81	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.68	NA	0.69	0.65
1807	0.94	NA	0.74	0.71	0.75	0.77	NA	NA	0.78	0.8	0.87	0.89	0.88	0.73	0.72	0.674	0.81	0.8	NA	NA	0.77	0.85	0.72	0.74	0.73	0.83	0.71	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.63	NA	0.8	0.7
1808	0.9	NA	0.74	0.66	0.71	0.72	NA	NA	0.7	0.66	0.83	0.81	0.64	0.56	0.63	0.59	0.69	0.67	NA	NA	0.646	0.69	0.74	0.68	0.62	0.71	0.7	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.61	NA	0.75	0.78
1809	0.87	NA	0.73	0.67	0.73	0.74	NA	NA	0.82	0.79	0.91	0.88	0.82	0.74	0.75	0.688	0.82	0.77	NA	NA	0.765	0.77	0.79	0.81	0.87	0.91	0.86	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.68	NA	0.75	0.79
1810	0.95	NA	0.78	0.69	0.76	0.8	NA	NA	0.83	0.85	0.85	0.88	0.76	0.71	0.64	0.675	0.77	0.7	NA	NA	0.74	0.76	0.83	0.86	0.78	0.88	0.87	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.64	NA	0.8	0.77
1811	0.96	NA	0.79	0.77	0.76	0.78	NA	NA	0.8	0.82	0.96	0.89	0.85	0.82	0.76	0.719	0.81	0.81	NA	NA	0.87	0.84	0.75	0.77	0.85	0.96	0.86	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	0.76	NA	0.81	0.76
1812	0.7	NA	0.67	0.61	0.57	0.63	NA	NA	0.59	0.63	0.67	0.74	0.77	0.72	0.56	0.522	0.67	0.68	NA	NA	0.69	0.62	0.6	0.56	0.62	0.69	0.62	0.66	NA	0.67	NA	NA	NA	NA	NA	NA	NA	0.71	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.57	NA	0.66	0.54
1813	0.78	NA	0.67	0.64	0.61	0.59	NA	NA	0.75	0.75	0.74	0.76	0.74	0.81	0.6	0.59	0.75	0.79	NA	NA	0.65	0.63	0.77	0.66	0.57	0.75	0.76	0.73	NA	0.74	NA	NA	NA	NA	NA	NA	NA	0.74	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.62	NA	0.64	0.64
1814	0.73	NA	0.71	0.71	0.55	0.53	NA	NA	0.71	0.65	0.71	0.72	0.77	0.78	0.63	0.63	0.72	0.8	NA	NA	0.62	0.61	0.7	0.66	0.77	0.7	0.69	0.71	NA	0.63	NA	NA	NA	NA	NA	NA	NA	0.72	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.56	NA	0.68	0.49
1815	0.78	NA	0.65	0.63	0.57	0.67	NA	NA	0.67	0.63	0.84	0.74	0.75	0.73	0.54	0.56	0.73	0.67	NA	NA	0.67	0.65	0.52	0.55	0.66	0.54	0.6	0.62	NA	0.62	NA	NA	NA	NA	NA	NA	NA	0.61	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.47	NA	0.72	0.69
1816	0.73	NA	0.62	0.61	0.53	0.61	NA	NA	0.74	0.65	0.8	0.75	0.77	0.76	0.76	0.66	0.77	0.71	NA	NA	0.63	0.58	0.68	0.69	0.615	0.56	0.51	0.64	NA	0.78	NA	NA	NA	NA	NA	NA	NA	0.71	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.56	NA	0.75	0.65
1817	0.76	NA	0.74	0.7	0.58	0.69	NA	NA	0.69	0.62	0.73	0.67	0.77	0.77	0.75	0.67	0.8	0.68	NA	NA	0.63	0.62	0.7	0.65	0.622	0.64	0.67	0.67	NA	0.6	NA	NA	NA	NA	NA	NA	NA	0.72	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.59	NA	0.71	0.72
1818	0.8	NA	0.69	0.68	0.47	0.71	NA	NA	0.73	0.66	0.82	0.67	0.8	0.71	0.6	0.67	0.82	0.61	NA	NA	0.56	0.64	0.66	0.63	0.53	0.66	0.65	0.65	NA	0.72	NA	NA	NA	NA	NA	NA	NA	0.62	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0.57	NA	0.74	0.8
1819	0.79	NA	0.61	0.57	0.61	0.66	NA	NA	0.66	0.62	0.8	0.78	0.91	0.77	0.61	0.58	0.71	0.75	NA	NA	0.58	0.53	0.67	0.61	0.67	0.67	0.75	0.78	NA	0.77	NA	NA	NA	NA	NA	NA	NA	0.67	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.63	NA	0.64	0.69
1820	0.83	NA	0.68	0.64	0.73	0.75	NA	NA	0.75	0.61	0.82	0.81	0.85	0.83	0.64	0.72	0.86	0.79	NA	NA	0.67	0.73	0.72	0.65	0.61	0.71	0.79	0.77	NA	0.8	NA	NA	NA	NA	NA	NA	NA	0.63	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.66	NA	0.78	0.86
1821	0.79	NA	0.71	0.65	0.68	0.72	NA	NA	0.69	0.6	0.81	0.82	0.79	0.85	0.61	0.72	0.83	0.73	NA	NA	0.67	0.7	0.73	0.7	0.65	0.74	0.77	0.73	NA	0.8	NA	NA	NA	NA	NA	NA	NA	0.73	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.62	NA	0.74	0.726
1822	0.9	NA	0.73	0.64	0.7	0.68	NA	NA	0.77	0.69	0.84	0.86	0.85	0.85	0.63	0.7	0.79	0.74	NA	NA	0.72	0.6	0.75	0.7	0.8	0.86	0.82	0.69	NA	0.79	NA	NA	NA	NA	NA	NA	NA	0.84	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.62	NA	0.74	0.69
1823	0.83	NA	0.75	0.62	0.72	0.69	NA	NA	0.69	0.7	0.85	0.65	0.81	0.9	0.55	0.72	0.8	0.76	NA	NA	0.64	0.65	0.69	0.71	0.64	0.84	0.81	0.67	NA	0.81	NA	NA	NA	NA	NA	NA	NA	0.8	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.74	NA	0.79	0.72
1824	0.86	NA	0.78	0.72	0.73	0.68	NA	NA	0.79	0.79	0.86	0.71	0.92	0.91	0.55	0.67	0.81	0.8	NA	NA	0.74	0.74	0.76	0.74	0.78	0.91	0.82	0.75	NA	0.72	NA	NA	NA	NA	NA	NA	NA	0.88	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.71	NA	0.79	0.68
1825	0.79	NA	0.73	0.63	0.66	0.6	NA	NA	0.69	0.72	0.71	0.64	0.76	0.81	0.53	0.7	0.82	0.73	NA	NA	0.74	0.68	0.7	0.67	0.83	0.87	0.72	0.75	NA	0.77	NA	NA	NA	NA	NA	NA	NA	0.75	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.73	NA	0.67	0.66
1826	0.8	NA	0.73	0.72	0.72	0.76	NA	NA	0.8	0.74	0.81	0.68	0.86	0.85	0.52	0.72	0.81	0.74	NA	NA	0.74	0.74	0.72	0.74	0.79	0.8	0.83	0.79	NA	0.75	NA	NA	NA	NA	NA	NA	NA	0.81	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.74	NA	0.79	0.78
1827	0.93	NA	0.77	0.74	0.78	0.72	NA	NA	0.84	0.76	0.87	0.73	0.93	0.89	0.59	0.72	0.79	0.73	NA	NA	0.85	0.72	0.75	0.74	0.8	0.81	0.78	0.8	NA	0.79	NA	NA	NA	NA	NA	NA	NA	0.81	0.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.81	NA	0.8	0.77
1828	0.77	0.74	0.73	0.69	0.63	0.68	NA	NA	0.71	0.73	0.79	0.65	0.82	0.81	0.6	0.65	0.76	0.71	NA	NA	0.68	0.62	0.73	0.73	0.76	0.84	0.67	0.76	NA	0.68	NA	NA	NA	NA	NA	NA	NA	0.79	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.65	NA	0.72	0.66
1829	0.88	0.87	0.74	0.67	0.8	0.75	NA	NA	0.71	0.68	0.86	0.7	0.95	0.89	0.58	0.65	0.76	0.76	NA	NA	0.73	0.64	0.71	0.69	0.77	0.87	0.74	0.77	NA	0.73	NA	NA	NA	NA	NA	NA	NA	0.78	0.75	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.81	NA	NA	NA	NA	0.85	0.74	NA	0.81	0.7
1830	0.86	0.94	0.75	0.72	0.84	0.8	NA	NA	0.79	0.72	0.87	0.65	0.89	0.94	0.6	0.77	0.73	0.76	NA	NA	0.87	0.73	0.79	0.74	0.76	0.9	0.82	0.8	NA	0.73	NA	NA	NA	NA	NA	NA	NA	0.89	0.84	NA	NA	NA	NA	0.83	0.79	NA	NA	0.82	0.85	NA	NA	NA	NA	0.89	0.74	NA	0.87	0.84
1831	0.85	0.86	0.73	0.69	0.71	0.61	NA	NA	0.74	0.74	0.83	0.69	0.81	0.86	0.55	0.71	0.74	0.75	NA	NA	0.75	0.62	0.75	0.69	0.88	0.96	0.78	0.8	NA	0.69	NA	NA	NA	NA	NA	NA	NA	0.79	0.73	NA	NA	NA	NA	0.74	0.71	NA	NA	0.72	0.72	NA	NA	NA	NA	0.8	0.66	NA	0.65	0.57
1832	0.76	0.8	0.67	0.63	0.67	0.65	NA	NA	0.7	0.55	0.73	0.62	0.76	0.79	0.57	0.68	0.72	0.71	NA	NA	0.67	0.6	0.69	0.54	0.76	0.82	0.74	0.71	0.71	0.67	NA	NA	NA	NA	NA	NA	NA	0.78	0.76	NA	NA	NA	NA	0.73	0.75	NA	NA	0.78	0.77	NA	NA	NA	NA	0.77	0.65	NA	0.73	0.68
1833	0.68	0.62	0.55	0.5	0.54	0.47	NA	NA	0.48	0.41	0.63	0.58	0.75	0.71	0.38	0.52	0.6	0.56	NA	NA	0.52	0.45	0.45	0.57	0.75	0.72	0.62	0.62	0.67	0.64	NA	NA	0.66	NA	NA	NA	NA	0.54	0.54	NA	NA	NA	NA	0.55	0.62	NA	NA	0.75	0.67	NA	NA	NA	NA	0.57	0.48	NA	0.59	0.54
1834	0.93	0.89	0.69	0.78	0.67	0.77	NA	NA	0.74	0.64	0.87	0.81	0.87	0.92	0.71	0.73	0.74	0.75	NA	NA	0.76	0.85	0.8	0.7	0.81	0.99	0.75	0.87	0.71	0.73	NA	NA	0.61	NA	NA	NA	NA	0.83	0.82	NA	NA	NA	NA	0.74	0.71	NA	NA	0.82	0.8	NA	NA	NA	NA	0.75	0.84	NA	0.84	0.8
1835	0.68	0.71	0.51	0.59	0.61	0.56	NA	NA	0.66	0.59	0.7	0.65	0.84	0.77	0.64	0.61	0.61	0.59	0.61	0.55	0.59	0.59	0.65	0.59	0.74	0.89	0.64	0.68	0.59	0.66	NA	NA	0.69	NA	NA	NA	NA	0.7	0.69	NA	NA	NA	NA	0.68	0.72	NA	NA	0.75	0.76	NA	NA	NA	NA	0.67	0.69	NA	0.59	0.57
1836	0.88	0.9	0.6	0.69	0.76	0.67	NA	NA	0.71	0.62	0.72	0.79	0.92	0.86	0.63	0.63	0.67	0.57	0.62	0.61	0.62	0.76	0.74	0.68	0.8	0.91	0.72	0.82	0.66	0.75	NA	NA	0.65	NA	NA	NA	NA	0.75	0.77	NA	NA	NA	NA	0.76	0.78	NA	NA	0.78	0.79	NA	NA	NA	NA	0.85	0.71	NA	0.82	0.69
1837	0.71	0.65	0.62	0.71	0.68	0.54	NA	NA	0.74	0.59	0.77	0.79	0.87	0.81	0.57	0.68	0.74	0.58	0.6	0.59	0.65	0.73	0.69	0.77	0.66	0.86	0.72	0.77	0.59	0.76	NA	NA	0.63	NA	NA	NA	NA	0.64	0.81	NA	NA	NA	NA	0.61	0.7	NA	NA	0.64	0.73	NA	NA	NA	NA	0.67	0.56	NA	0.59	0.64
1838	0.73	0.69	0.49	0.61	0.65	0.57	NA	NA	0.64	0.56	0.71	0.66	0.85	0.76	0.52	0.5	0.62	0.52	0.61	0.59	0.51	0.52	0.57	0.61	0.74	0.76	0.59	0.64	0.6	0.71	NA	NA	0.69	NA	NA	NA	NA	0.61	0.73	NA	NA	NA	NA	0.68	0.68	NA	NA	0.73	0.72	NA	NA	NA	NA	0.73	0.53	NA	0.61	0.58
1839	0.91	0.83	0.64	0.77	0.58	0.7	NA	NA	0.76	0.69	0.8	0.87	0.96	0.88	0.67	0.66	0.74	0.6	0.53	0.53	0.64	0.68	0.79	0.68	0.73	0.78	0.74	0.87	0.7	0.76	NA	NA	0.68	NA	NA	NA	NA	0.75	0.79	NA	NA	NA	NA	0.69	0.78	NA	NA	0.7	0.83	NA	NA	NA	NA	0.85	0.61	NA	0.72	0.65
1840	0.86	0.84	0.52	0.61	0.58	0.75	NA	NA	0.55	0.6	0.75	0.69	0.87	0.77	0.43	0.55	0.6	0.48	0.56	0.6	0.47	0.51	0.6	0.56	0.64	0.72	0.62	0.61	0.66	0.74	NA	NA	0.63	NA	NA	NA	NA	0.61	0.68	NA	NA	NA	NA	0.75	0.72	NA	NA	0.76	0.76	NA	NA	NA	NA	0.64	0.55	NA	0.65	0.67
1841	0.94	0.97	0.7	0.83	0.8	0.8	NA	NA	0.78	0.88	0.95	0.92	0.99	0.89	0.65	0.7	0.7	0.7	0.72	0.71	0.69	0.76	0.82	0.72	0.8	0.89	0.87	0.83	0.74	0.79	NA	NA	0.67	NA	NA	NA	NA	0.91	0.9	NA	NA	NA	NA	0.78	0.8	NA	NA	0.79	0.85	NA	NA	NA	NA	0.92	0.76	NA	0.73	0.74
1842	0.85	0.82	0.73	0.79	0.75	0.72	NA	NA	0.79	0.85	0.82	0.84	0.95	0.86	0.55	0.65	0.69	0.68	0.75	0.71	0.61	0.64	0.78	0.73	0.77	0.89	0.75	0.73	0.7	0.78	NA	NA	0.64	NA	NA	NA	NA	0.82	0.84	NA	NA	NA	NA	0.8	0.81	NA	NA	0.77	0.77	NA	NA	NA	NA	0.82	0.68	NA	0.7	0.75
1843	0.83	0.76	0.67	0.69	0.72	0.67	NA	NA	0.75	0.85	0.8	0.82	0.9	0.84	0.58	0.56	0.63	0.61	0.67	0.68	0.65	0.67	0.67	0.68	0.68	0.79	0.74	0.7	0.64	0.72	NA	NA	0.68	NA	NA	NA	NA	0.79	0.81	NA	NA	NA	NA	0.82	0.79	NA	NA	0.8	0.81	NA	NA	NA	NA	0.8	0.62	NA	0.65	0.69
1844	0.76	0.72	0.57	0.62	0.67	0.68	NA	NA	0.61	0.66	0.69	0.7	0.78	0.78	0.45	0.48	0.55	0.55	0.58	0.59	0.57	0.55	0.53	0.62	0.67	0.72	0.66	0.68	0.56	0.66	NA	NA	0.62	NA	NA	NA	NA	0.62	0.71	NA	NA	NA	NA	0.74	0.78	NA	NA	0.77	0.82	NA	NA	NA	NA	0.71	0.58	NA	0.61	0.67
1845	0.76	0.66	0.62	0.7	0.63	0.69	NA	NA	0.64	0.73	0.74	0.79	0.82	0.79	0.52	0.61	0.6	0.56	0.56	0.65	0.57	0.64	0.51	0.62	0.71	0.81	0.7	0.68	0.64	0.67	NA	NA	0.6	NA	NA	NA	NA	0.65	0.76	NA	NA	NA	NA	0.75	0.73	NA	NA	0.79	0.8	NA	NA	NA	NA	0.63	0.6	NA	0.67	0.64
1846	0.91	0.81	0.69	0.76	0.74	0.74	NA	NA	0.67	0.8	0.83	0.87	0.89	0.83	0.69	0.64	0.71	0.63	0.71	0.76	0.65	0.78	0.6	0.71	0.81	0.89	0.69	0.75	0.75	0.8	NA	NA	0.68	NA	NA	NA	NA	0.75	0.8	NA	NA	NA	NA	0.73	0.77	NA	NA	0.82	0.83	NA	NA	NA	NA	0.79	0.7	NA	0.73	0.78
1847	0.88	0.81	0.67	0.73	0.66	0.7	NA	NA	0.75	0.82	0.86	0.88	0.85	0.83	0.61	0.72	0.71	0.55	0.72	0.75	0.56	0.67	0.6	0.75	0.88	0.9	0.66	0.62	0.69	0.7	NA	NA	0.7	NA	NA	NA	NA	0.63	0.81	NA	NA	NA	NA	0.8	0.79	NA	NA	0.79	0.77	NA	NA	NA	NA	0.73	0.64	NA	0.67	0.7
