# Luckman - Upper Mina - PSME - ITRDB CANA429
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16586
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16586.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana429-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana429-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana429.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana429.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-05-06
#--------------------
# File_Last_Modified_Date
#   Date: 2014-05-06
#--------------------
# Title
#   Study_Name: Luckman - Upper Mina - PSME - ITRDB CANA429
#--------------------
# Investigators
#   Investigators: Luckman, B.H.(https://orcid.org/0000-0003-0365-6059); Kenigsberg, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: Cores are stored at:
# # # University of Western Ontario
# # # 
# # # References:
# # # Kenigsberg, M.R., O?Reilly, B., Luckman, B.H. and Moser, K.A. 2009 
# # # Lake Sediment and Tree-Ring Sampling in the Canadian Rockies, 2007-8.  
# # # Report submitted to Parks Canada, Jasper, June 2009, 23pages. NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Upper Mina
#   Location: Alberta
#   Northernmost_Latitude: 52.8833
#   Southernmost_Latitude: 52.8833
#   Easternmost_Longitude: -118.1167
#   Westernmost_Longitude: -118.1167
#   Elevation_m: 1220
#--------------------
# Data_Collection
#   Collection_Name: CANA429
#   First_Year: 1693
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## A7M01N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M01N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M01W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M01W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M02N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M02N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M03E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M03E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M03N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M03N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7m04N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7m04N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M04W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M04W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M05N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M05N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M05W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M05W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M10N1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M10N1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M10E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M10E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M10W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M10W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M11W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M11W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M11E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M11E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M12N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M12N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M12W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M12W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M13W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M13W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M14E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M14E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M14W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M14W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M15E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M15E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M26S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M26S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M28E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M28E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M28W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M28W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M29E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M29E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	A7M01N_raw	A7M01W_raw	A7M02N_raw	A7M03E_raw	A7M03N_raw	A7m04N_raw	A7M04W_raw	A7M05N_raw	A7M05W_raw	A7M10N1_raw	A7M10E_raw	A7M10W_raw	A7M11W_raw	A7M11E_raw	A7M12N_raw	A7M12W_raw	A7M13W_raw	A7M14E_raw	A7M14W1_raw	A7M15E_raw	A7M26S_raw	A7M28E_raw	A7M28W_raw	A7M29E_raw
1949	1.261	1.637	1.008	0.712	0.635	0.558	0.611	0.34	0.445	0.839	0.638	0.585	1.307	1.505	1.317	1.524	0.451	0.36	0.39	0.601	0.656	0.317	0.489	1.807
1950	1.069	1.715	0.777	1.413	0.895	0.867	0.83	0.49	0.613	0.962	0.736	0.726	2.124	2.388	1.431	1.953	0.52	0.584	0.72	0.856	0.816	0.53	0.486	1.703
1951	1.028	1.231	0.789	1.224	0.89	0.706	0.696	0.262	0.415	0.919	0.643	0.508	1.593	1.909	1.358	1.573	0.579	0.41	0.525	0.698	0.655	0.402	0.372	1.492
1952	0.838	1.184	0.816	0.548	0.421	0.457	0.554	0.268	0.349	0.628	0.518	0.461	1.422	1.502	1.204	1.472	0.443	0.335	0.36	0.411	0.526	0.499	0.333	1.571
1953	0.997	1.102	1.039	0.683	0.739	0.661	0.902	0.315	0.559	0.903	0.931	0.741	1.676	2.031	1.433	1.635	0.626	0.437	0.446	0.523	0.763	0.586	0.533	1.533
1954	1.197	1.085	1.188	0.689	0.937	0.797	1.009	0.435	0.637	0.974	0.961	0.748	1.473	2.033	1.228	1.672	0.629	0.549	0.506	0.764	0.941	0.667	0.668	1.548
1955	1.521	0.972	1.194	1.25	1.052	0.597	0.894	0.467	0.678	0.852	0.835	0.635	1.576	2.12	1.452	1.624	0.564	0.449	0.427	0.798	0.89	0.812	0.725	1.487
1956	0.512	0.278	0.501	0.275	0.506	0.305	0.348	0.269	0.301	0.297	0.262	0.144	0.775	0.567	0.851	1.077	0.351	0.31	0.252	0.607	0.412	0.434	0.279	0.96
1957	0.893	0.641	1.098	0.945	0.772	0.481	0.581	0.436	0.417	0.767	0.72	0.517	1.245	1.824	1.022	0.925	0.583	0.306	0.339	0.577	0.711	0.576	0.49	1.743
1958	0.854	0.739	1.004	0.801	0.763	0.444	0.419	0.388	0.425	0.696	0.738	0.478	1.31	1.466	0.976	1.024	0.485	0.335	0.244	0.461	0.675	0.465	0.373	1.524
1959	0.967	0.968	0.996	0.806	0.683	0.543	0.533	0.428	0.487	0.851	0.704	0.461	1.102	1.411	1.035	1.116	0.601	0.38	0.328	0.57	0.757	0.623	0.517	2
1960	1.138	1.062	1.137	0.892	0.879	0.616	0.659	0.548	0.636	1.111	1.132	0.732	1.234	1.908	1.163	1.102	0.603	0.548	0.536	0.732	1.033	1.051	0.719	2.623
1961	0.484	0.476	0.627	0.279	0.302	0.242	0.357	0.197	0.22	0.411	0.307	0.274	0.973	1.315	1.014	0.847	0.361	0.193	0.154	0.292	0.401	0.353	0.245	1.294
1962	0.543	0.678	0.614	0.502	0.701	0.409	0.503	0.332	0.395	0.657	0.655	0.541	0.992	1.487	0.861	0.983	0.553	0.299	0.309	0.478	0.68	0.608	0.45	1.666
1963	0.458	0.612	0.774	0.386	0.548	0.469	0.479	0.231	0.421	0.521	0.57	0.418	0.995	0.885	1.061	1.138	0.474	0.383	0.359	0.575	0.6	0.692	0.307	1.476
1964	0.684	0.902	0.851	0.411	0.47	0.465	0.463	0.266	0.393	0.62	0.635	0.494	1.362	1.281	1.152	1.164	0.449	0.349	0.343	0.557	0.712	0.698	0.556	2.249
1965	0.929	1.038	0.924	0.684	0.617	0.627	0.578	0.514	0.592	0.674	0.604	0.553	1.456	2.029	1.319	1.176	0.571	0.413	0.427	0.942	0.901	0.946	0.52	2.35
1966	1.096	0.767	0.765	0.608	0.692	0.573	0.54	0.447	0.537	0.66	0.552	0.522	1.742	2.702	1.28	0.915	0.623	0.367	0.391	0.816	0.838	0.859	0.556	1.525
1967	1.121	0.684	0.864	0.11	0.638	0.596	0.653	0.397	0.402	0.583	0.616	0.467	1.861	2.611	1.039	1.084	0.76	0.434	0.366	0.643	0.829	0.804	0.599	1.312
1968	0.797	0.476	0.527	0.159	0.525	0.622	0.607	0.366	0.417	0.46	0.532	0.497	1.637	1.939	1.051	0.942	0.651	0.415	0.45	0.812	0.778	0.666	0.441	1.65
1969	0.889	0.583	0.664	0.354	0.275	0.275	0.395	0.22	0.236	0.312	0.33	0.278	1.081	1.775	0.951	0.836	0.327	0.165	0.185	0.387	0.367	0.453	0.361	1.879
1970	0.943	0.606	0.452	0.27	0.375	0.483	0.62	0.313	0.333	0.405	0.368	0.287	1.074	1.203	0.858	1.013	0.55	0.279	0.32	0.487	0.634	0.465	0.417	2.001
1971	0.877	0.428	0.422	0.354	0.392	0.416	0.617	0.223	0.32	0.495	0.507	0.429	0.867	0.944	0.784	0.655	0.632	0.345	0.356	0.611	0.664	0.332	0.459	1.306
1972	0.94	0.544	0.587	0.355	0.5	0.527	0.669	0.304	0.429	0.496	0.489	0.497	1.133	1.06	0.899	0.776	0.713	0.423	0.507	0.696	0.982	0.643	0.443	1.078
1973	0.949	0.502	0.572	0.461	0.366	0.5	0.517	0.304	0.396	0.392	0.356	0.33	1.13	1.068	0.804	0.721	0.787	0.474	0.408	0.696	0.841	0.713	0.451	1.032
1974	0.918	0.444	0.367	0.319	0.369	0.435	0.429	0.209	0.316	0.402	0.473	0.375	1.093	1.035	0.489	0.552	0.503	0.369	0.368	0.649	0.599	0.838	0.657	1.765
1975	0.821	0.374	0.372	0.434	0.292	0.448	0.265	0.163	0.216	0.284	0.288	0.212	1.05	0.988	0.625	0.639	0.352	0.25	0.269	0.434	0.575	0.495	0.301	1.207
1976	0.637	0.312	0.256	0.262	0.169	0.391	0.304	0.141	0.172	0.208	0.216	0.24	0.628	0.577	0.691	0.494	0.348	0.189	0.306	0.329	0.434	0.311	0.205	0.822
1977	0.884	0.577	0.518	0.232	0.273	0.587	0.512	0.258	0.309	0.361	0.35	0.271	0.79	0.821	0.761	0.577	0.441	0.237	0.327	0.397	0.679	0.409	0.3	0.972
1978	1.064	0.707	0.659	0.274	0.567	0.88	1.191	0.503	0.493	0.586	0.525	0.428	0.952	0.998	0.746	0.614	0.808	0.479	0.548	0.798	1.049	0.847	0.561	1.058
1979	0.885	0.432	0.52	0.513	0.369	0.45	0.593	0.255	0.346	0.371	0.559	0.317	1.235	0.865	0.72	0.598	0.607	0.34	0.442	0.635	0.65	0.468	0.474	1.127
1980	0.612	0.422	0.447	0.27	0.282	0.525	0.697	0.168	0.266	0.332	0.394	0.317	1.053	0.807	0.432	0.403	0.455	0.265	0.301	0.466	0.707	0.519	0.437	1.242
1981	0.735	0.511	0.575	0.345	0.161	0.474	0.533	0.156	0.208	0.287	0.385	0.222	0.955	0.625	0.605	0.597	0.445	0.259	0.264	0.374	0.535	0.426	0.314	1.141
1982	0.851	0.473	0.497	0.225	0.417	0.531	0.6	0.235	0.349	0.398	0.38	0.361	0.924	0.5	0.57	0.536	0.403	0.24	0.337	0.511	0.542	0.607	0.481	1.013
1983	0.808	0.562	0.658	0.529	0.087	0.254	0.384	0.151	0.267	0.225	0.096	0.192	0.849	0.449	0.46	0.521	0.313	0.252	0.309	0.283	0.405	0.291	0.539	1.384
1984	0.666	0.393	0.53	0.145	0.208	0.452	0.471	0.174	0.294	0.23	0.231	0.231	0.797	0.483	0.484	0.488	0.48	0.228	0.216	0.388	0.361	0.449	0.313	1.044
1985	0.759	0.424	0.359	0.231	0.241	0.397	0.346	0.18	0.333	0.226	0.263	0.211	0.493	0.34	0.437	0.404	0.293	0.234	0.175	0.295	0.314	0.414	0.189	0.864
1986	0.596	0.364	0.455	0.22	0.24	0.361	0.404	0.143	0.285	0.188	0.206	0.243	0.535	0.389	0.421	0.353	0.326	0.259	0.25	0.292	0.307	0.331	0.251	0.641
1987	0.643	0.315	0.489	0.249	0.157	0.306	0.28	0.086	0.228	0.183	0.22	0.162	0.452	0.329	0.354	0.34	0.277	0.144	0.147	0.243	0.266	0.261	0.258	0.479
1988	0.343	0.228	0.231	0.084	0.054	0.187	0.216	0.083	0.142	0.077	0.216	0.089	0.397	0.283	0.34	0.344	0.097	0.079	0.079	0.153	0.247	0.149	0.102	0.415
1989	0.364	0.196	0.394	0.275	0.244	0.265	0.262	0.165	0.221	0.207	0.248	0.333	0.273	0.176	0.298	0.262	0.354	0.231	0.23	0.362	0.326	0.22	0.207	0.43
1990	0.64	0.506	0.267	0.405	0.384	0.741	0.697	0.297	0.433	0.46	0.505	0.386	0.647	0.493	0.418	0.529	0.464	0.45	0.507	0.551	0.756	0.72	0.392	0.91
1991	0.613	0.462	0.344	0.348	0.532	0.752	0.743	0.356	0.408	0.345	0.382	0.354	0.59	0.556	0.399	0.513	0.514	0.529	0.453	0.645	0.776	0.754	0.485	0.815
1992	0.471	0.373	0.538	0.24	0.374	0.545	0.893	0.205	0.388	0.299	0.342	0.2	0.514	0.402	0.285	0.423	0.393	0.331	0.437	0.618	0.622	0.807	0.46	0.952
1993	0.493	0.348	0.447	0.228	0.319	0.512	0.456	0.175	0.328	0.29	0.256	0.214	0.69	0.373	0.277	0.446	0.488	0.244	0.262	0.435	0.493	0.871	0.388	1.073
1994	0.584	0.375	0.48	0.243	0.299	0.595	0.711	0.241	0.456	0.383	0.364	0.375	0.485	0.269	0.478	0.485	0.421	0.389	0.379	0.554	0.552	0.777	0.486	0.707
1995	0.417	0.187	0.656	0.084	0.122	0.266	0.394	0.149	0.261	0.194	0.209	0.225	0.496	0.232	0.388	0.33	0.143	0.256	0.243	0.276	0.292	0.252	0.162	0.461
1996	0.453	0.353	0.357	0.258	0.258	NA	0.596	0.36	0.463	0.317	0.357	0.341	0.487	0.396	0.369	0.346	0.488	0.41	0.464	0.524	0.447	0.552	0.476	0.605
1997	0.325	0.306	0.481	0.253	0.263	NA	0.824	0.485	0.571	0.283	0.348	0.408	0.503	0.342	0.244	0.218	0.379	0.391	0.307	0.46	0.371	1.266	0.445	0.447
1998	0.361	0.259	0.492	0.306	0.348	NA	1.039	0.524	0.595	0.25	0.313	0.234	0.634	0.447	0.349	0.35	0.5	0.658	0.413	0.909	0.506	1.434	0.613	0.504
1999	0.307	0.262	0.562	0.346	0.264	NA	0.811	0.35	0.358	0.225	0.37	0.245	0.638	0.425	0.298	0.315	0.454	NA	0.418	0.499	0.333	0.851	0.414	0.481
2000	0.382	0.282	0.529	0.11	0.155	NA	0.448	0.315	0.353	0.162	0.172	0.143	0.547	0.37	0.366	0.32	0.202	NA	0.376	0.433	0.236	0.585	0.315	0.469
2001	0.199	0.134	0.478	0.102	0.18	NA	0.155	0.283	0.177	0.085	0.135	0.104	0.383	0.275	0.245	0.286	0.208	NA	0.488	0.173	0.343	0.258	0.232	0.331
2002	0.311	0.224	0.254	0.158	0.094	NA	0.293	0.303	0.155	0.168	0.194	0.192	0.452	0.37	0.273	0.333	0.302	NA	0.629	0.6	0.723	0.284	0.368	0.376
2003	0.247	0.22	0.357	0.084	0.166	NA	0.19	0.212	0.18	0.125	0.108	0.156	0.383	0.41	0.206	0.33	0.227	NA	1.069	0.538	0.882	0.319	0.211	0.351
2004	0.253	0.239	0.253	0.219	0.201	NA	0.318	0.376	NA	0.199	0.241	0.18	0.41	0.277	0.205	0.29	0.22	NA	0.812	0.747	0.944	0.746	0.347	0.464
2005	0.452	0.305	0.367	0.139	NA	NA	0.175	NA	NA	0.094	0.205	0.126	0.465	0.328	0.236	0.375	0.336	NA	0.463	0.702	0.51	0.447	0.29	0.414
2006	0.66	0.45	0.401	0.11	NA	NA	0.245	NA	NA	0.128	0.224	0.105	0.436	0.399	0.262	0.43	0.252	NA	NA	0.816	0.265	0.546	0.23	0.481
